no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
185000,1639404,Rent,Daire,Konut,1350,TRY,1350,TRY,2,1,2 + 1,110,6253,Kocaeli,6455,İzmit,6539,Karabaş
185001,1960638,Rent,Cafe / Restoran / Bar,İşyeri,250000,TRY,250000,TRY,,,,400,19584,Eskişehir,20081,Tepebaşı,20158,Cumhuriye
185002,1640225,Rent,Daire,Konut,1200,TRY,1200,TRY,1,1,1 + 1,65,1,İstanbul,926,Ümraniye,74723,Yamanevler
185003,1662430,Sale,Daire,Konut,440000,TRY,440000,TRY,3,1,3 + 1,150,2554,İzmir,2660,Bayraklı,2663,Adalet
185004,1715135,Sale,Daire,Konut,230000,TRY,230000,TRY,2,1,2 + 1,75,10423,Aydın,10576,Didim,10589,Akbük
185005,1962114,Rent,Gıda Üretim Tesisi,İşyeri,3000,TRY,3000,TRY,,,,135,1,İstanbul,448,Fatih,468,Haseki Sultan
185006,2301635,Rent,Daire,Konut,1350,TRY,1350,TRY,3,1,3 + 1,150,6826,Adana,6995,Çukurova,7001,Huzurevleri
185007,1693975,Sale,Tarla,Arsa,590000,TRY,590000,TRY,,,,510,32637,Muğla,33294,Menteşe,33353,Sarnıç
185008,1733326,Sale,Daire,Konut,215000,TRY,215000,TRY,2,1,2 + 1,115,6826,Adana,6995,Çukurova,7001,Huzurevleri
185009,1186639,Sale,Daire,Konut,124000,TRY,124000,TRY,1,1,1 + 1,65,29689,Manisa,30838,Yunusemre,30901,Karaahmetli
185010,1436794,Sale,Daire,Konut,155000,TRY,155000,TRY,2,1,2 + 1,80,1,İstanbul,394,Esenyurt,52054,Balıkyolu
185011,1909567,Sale,Daire,Konut,125000,TRY,125000,TRY,2,1,2 + 1,100,1,İstanbul,229,Beylikdüzü,232,Cumhuriyet
185012,2044777,Rent,Daire,Konut,475,TRY,475,TRY,2,1,2 + 1,100,25014,Kayseri,25245,Kocasinan,25322,Sahabiye
185013,1798812,Daily Rent,Daire,Konut,49,TRY,49,TRY,1,1,1 + 1,45,1,İstanbul,394,Esenyurt,45926,Gökevler
185014,2021504,Sale,Tarla,Arsa,85000,TRY,85000,TRY,,,,2100,32637,Muğla,32706,Dalaman,32722,Kapukargın
185015,2220512,Sale,Daire,Konut,350000,TRY,350000,TRY,2,1,2 + 1,75,2554,İzmir,3921,Urla,3927,Gülbahçe
185016,1920889,Sale,Daire,Konut,250000,TRY,250000,TRY,3,1,3 + 1,150,10423,Aydın,11113,Efeler,11124,Fatih
185017,2275280,Rent,Cafe / Restoran / Bar,İşyeri,11000,TRY,11000,TRY,,,,120,3960,Antalya,4641,Konyaaltı,4644,Gürsu
185018,1297533,Rent,Daire,Konut,799,TRY,799,TRY,1,1,1 + 1,65,36701,Samsun,36803,Atakum,36823,Körfez
185019,1361182,Sale,Daire,Konut,375000,TRY,375000,TRY,4,2,4 + 2,180,1,İstanbul,887,Sultangazi,895,İsmetpaşa
185020,367814,Rent,Komple Bina,İşyeri,50000,TRY,50000,TRY,,,,3000,1,İstanbul,394,Esenyurt,47880,Zafer
185021,1781432,Sale,Dükkan / Mağaza,İşyeri,320000,TRY,320000,TRY,,,,80,2554,İzmir,3858,Torbalı,3861,Atatürk
185022,1785991,Sale,Daire,Konut,315000,TRY,315000,TRY,2,1,2 + 1,105,2554,İzmir,3183,Karşıyaka,3200,Fikri Altay
185023,2058423,Rent,Daire,Konut,700,TRY,700,TRY,1,1,1 + 1,60,19584,Eskişehir,20081,Tepebaşı,20128,Yenibağlar
185024,1744855,Sale,Daire,Konut,285000,TRY,285000,TRY,2,1,2 + 1,100,1,İstanbul,229,Beylikdüzü,234,Kavaklı
185025,1636479,Sale,Daire,Konut,210000,TRY,210000,TRY,3,1,3 + 1,120,3960,Antalya,4947,Muratpaşa,4950,Güzeloba
185026,1917071,Sale,Daire,Konut,166000,TRY,166000,TRY,3,1,3 + 1,125,1012,Ankara,1565,Etimesgut,1568,Elvan
185027,2129517,Sale,Daire,Konut,80000,TRY,80000,TRY,2,1,2 + 1,110,1,İstanbul,229,Beylikdüzü,232,Cumhuriyet
185028,722827,Rent,Rezidans,Konut,15900,TRY,15900,TRY,2,1,2 + 1,128,1,İstanbul,843,Şişli,847,Esentepe
185029,1777708,Sale,Daire,Konut,450000,TRY,450000,TRY,2,1,2 + 1,90,1,İstanbul,101,Bahçelievler,108,Siyavuşpaşa
185030,2109244,Sale,Tarla,Arsa,200000,TRY,200000,TRY,,,,4846,31676,Mersin,32204,Silifke,32248,Atakent
185031,1994943,Sale,Daire,Konut,200000,TRY,200000,TRY,2,1,2 + 1,85,1,İstanbul,229,Beylikdüzü,235,Yakuplu
185032,1887862,Sale,Daire,Konut,160000,TRY,160000,TRY,3,1,3 + 1,185,2554,İzmir,3609,Ödemiş,3705,Emmioğlu
185033,1192648,Sale,Yazlık,Konut,1850000,TRY,1850000,TRY,6,1,6 + 1,230,2554,İzmir,2957,Çeşme,2962,Altınyunus
185034,1725913,Sale,Çok Amaçlı,Arsa,270000,TRY,270000,TRY,,,,206,10423,Aydın,11113,Efeler,11135,Zafer
