no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
531000,1879110,Sale,Daire,Konut,590000,TRY,590000,TRY,3,1,3 + 1,115,1,İstanbul,963,Üsküdar,968,Barbaros
531001,1694560,Rent,Daire,Konut,1800,TRY,1800,TRY,2,1,2 + 1,85,1,İstanbul,560,Kağıthane,573,Merkez
531002,1731204,Sale,Konut İmarlı,Arsa,1230000,TRY,1230000,TRY,,,,1893,17102,Düzce,17250,Düzce Merkez,70790,Orhangazi
531003,1631247,Sale,Daire,Konut,400000,TRY,400000,TRY,3,1,3 + 1,150,1,İstanbul,229,Beylikdüzü,236,Adnan Kahveci
531004,782006,Rent,Daire,Konut,1100,TRY,1100,TRY,1,1,1 + 1,65,36701,Samsun,36803,Atakum,36823,Körfez
531005,1024515,Sale,Daire,Konut,500000,TRY,500000,TRY,3,1,3 + 1,125,1,İstanbul,144,Bayrampaşa,154,Terazidere
531006,1648624,Rent,Daire,Konut,850,TRY,850,TRY,2,1,2 + 1,75,10423,Aydın,11113,Efeler,11136,Zeybek
531007,554899,Sale,Daire,Konut,650000,TRY,650000,TRY,3,1,3 + 1,110,32637,Muğla,32638,Bodrum,32690,Konacık
531008,1590823,Sale,Daire,Konut,795000,TRY,795000,TRY,3,1,3 + 1,136,1,İstanbul,131,Başakşehir,133,Başakşehir
531009,1495521,Sale,Daire,Konut,250000,TRY,250000,TRY,2,1,2 + 1,95,1,İstanbul,229,Beylikdüzü,234,Kavaklı
531010,1021166,Sale,Daire,Konut,210000,TRY,210000,TRY,3,1,3 + 1,145,14827,Çorum,15038,Çorum Merkez,70358,Bahçelievler
531011,1531778,Sale,Daire,Konut,235000,TRY,235000,TRY,2,1,2 + 1,115,36701,Samsun,36803,Atakum,36819,Esenevler
531012,1715997,Sale,Daire,Konut,550000,TRY,550000,TRY,3,1,3 + 1,170,1,İstanbul,926,Ümraniye,949,Tatlısu
531013,1733547,Rent,Daire,Konut,1000,TRY,1000,TRY,3,1,3 + 1,145,35575,Rize,35819,Rize Merkez,70861,Yeniköy
531014,1787197,Sale,Yazlık,Konut,850000,TRY,850000,TRY,2,1,2 + 1,120,32637,Muğla,32638,Bodrum,47879,Koyunbaba
531015,1638529,Rent,Daire,Konut,1400,TRY,1400,TRY,4,1,4 + 1,220,38033,Şanlıurfa,39364,Karaköprü,59422,Doğukent
531016,2115191,Rent,Daire,Konut,600,TRY,600,TRY,3,1,3 + 1,130,17732,Elazığ,17893,Elazığ Merkez,70306,İcadiye
531017,2203282,Rent,Daire,Konut,800,TRY,800,TRY,3,1,3 + 1,160,25014,Kayseri,25691,Talas,25706,Mevlana
531018,2089449,Sale,Daire,Konut,137000,TRY,137000,TRY,2,1,2 + 1,90,1012,Ankara,1565,Etimesgut,1584,Kazım Karabekir
531019,635903,Sale,Daire,Konut,480000,TRY,480000,TRY,4,2,4 + 2,180,1,İstanbul,887,Sultangazi,75797,Habibler
531020,1763196,Rent,Daire,Konut,1200,TRY,1200,TRY,3,1,3 + 1,160,6826,Adana,6995,Çukurova,6997,Beyazevler
531021,1117687,Sale,Daire,Konut,250000,TRY,250000,TRY,2,1,2 + 1,110,1,İstanbul,394,Esenyurt,409,Namık Kemal
531022,1907642,Sale,Konut İmarlı,Arsa,345,TRY,345,TRY,,,,985,21009,Giresun,21021,Bulancak,21023,Ballıca
531023,1205654,Sale,Muhtelif Arsa,Arsa,1500000,TRY,1500000,TRY,,,,30000,35966,Sakarya,36305,Hendek,36380,Beylice
531024,1265010,Sale,Daire,Konut,308000,TRY,308000,TRY,3,1,3 + 1,140,1,İstanbul,887,Sultangazi,895,İsmetpaşa
531025,2253099,Sale,Daire,Konut,140000,TRY,140000,TRY,3,1,3 + 1,155,20173,Gaziantep,20352,Nizip,20446,Mimar Sinan
531026,2216493,Sale,Daire,Konut,1900000,TRY,1900000,TRY,4,1,4 + 1,190,1,İstanbul,537,Kadıköy,539,Erenköy
531027,1414714,Sale,Daire,İşyeri,950000,TRY,950000,TRY,3,1,3 + 1,120,1,İstanbul,113,Bakırköy,123,Zuhuratbaba
531028,1424857,Sale,Daire,Konut,220000,TRY,220000,TRY,3,1,3 + 1,170,25014,Kayseri,25366,Melikgazi,25376,Mimarsinanbahçelievler
531029,2187133,Sale,Daire,Konut,480000,TRY,480000,TRY,3,1,3 + 1,185,36701,Samsun,36803,Atakum,36826,Yenimahalle
531030,2100764,Sale,Daire,Konut,465000,TRY,465000,TRY,3,1,3 + 1,190,3960,Antalya,4947,Muratpaşa,4949,Fener
531031,1985949,Rent,Daire,Konut,1600,TRY,1600,TRY,2,1,2 + 1,80,32637,Muğla,32638,Bodrum,46260,Bahçelievler
531032,1475852,Sale,Dükkan / Mağaza,İşyeri,290000,TRY,290000,TRY,,,,120,2554,İzmir,3858,Torbalı,3890,Torbalı
531033,1293560,Sale,Daire,Konut,207000,TRY,207000,TRY,2,1,2 + 1,80,1,İstanbul,507,Gaziosmanpaşa,521,Kazım Karabekir
531034,1907891,Sale,Daire,Konut,185000,TRY,185000,TRY,2,1,2 + 1,82,5092,Bursa,5776,Nilüfer,74521,Görükle
531035,2013411,Sale,Daire,Konut,530000,TRY,530000,TRY,3,1,3 + 1,170,3960,Antalya,4947,Muratpaşa,4954,Şirinyalı
531036,1956229,Rent,Daire,Konut,700,TRY,700,TRY,1,1,1 + 1,49,1012,Ankara,1565,Etimesgut,1588,Şeyh Şamil
531037,620842,Rent,Daire,Konut,2300,TRY,2300,TRY,3,1,3 + 1,158,2554,İzmir,2907,Buca,2941,Yaylacık
531038,1648175,Sale,Daire,Konut,410000,TRY,410000,TRY,3,1,3 + 1,155,2554,İzmir,3480,Menderes,3481,Barbaros
531039,730431,Sale,Daire,Konut,200000,TRY,200000,TRY,4,2,4 + 2,200,25014,Kayseri,25366,Melikgazi,25375,Keykubat
531040,1600597,Sale,Daire,Konut,420000,TRY,420000,TRY,3,1,3 + 1,155,3960,Antalya,4641,Konyaaltı,4649,Pınarbaşı
531041,2133684,Rent,Daire,Konut,950,TRY,950,TRY,2,1,2 + 1,120,39689,Sinop,39791,Sinop Merkez,66344,Zeytinlik
531042,1854277,Sale,Daire,Konut,140000,TRY,140000,TRY,2,1,2 + 1,105,40596,Tekirdağ,40597,Çerkezköy,40624,Veliköy
531043,2129992,Rent,Daire,Konut,650,TRY,650,TRY,3,1,3 + 1,155,17732,Elazığ,17893,Elazığ Merkez,70933,Üniversite
531044,2091308,Sale,Daire,Konut,175000,TRY,175000,TRY,4,1,4 + 1,165,10423,Aydın,11113,Efeler,11120,Ata
531045,2242112,Sale,Daire,Konut,210000,TRY,210000,TRY,2,1,2 + 1,120,31676,Mersin,32049,Mezitli,32061,Merkez
531046,1790785,Sale,Daire,Konut,107000,TRY,107000,TRY,2,1,2 + 1,100,3960,Antalya,4574,Kepez,4602,Kanal
531047,2008867,Rent,Daire,Konut,750,TRY,750,TRY,1,1,1 + 1,70,1,İstanbul,78,Bağcılar,82,Hürriyet
531048,1598165,Rent,Daire,Konut,700,TRY,700,TRY,2,1,2 + 1,90,26208,Kırklareli,26273,Lüleburgaz,26293,Yıldırım
531049,2088509,Rent,Daire,Konut,850,TRY,850,TRY,3,1,3 + 1,130,11210,Balıkesir,11609,Edremit,11640,Akçay
531050,2157731,Sale,Daire,Konut,265000,TRY,265000,TRY,3,1,3 + 1,165,6253,Kocaeli,6704,Kartepe,6722,Fatih Sultan Mehmet
531051,1683063,Sale,Daire,Konut,265000,TRY,265000,TRY,3,1,3 + 1,150,26208,Kırklareli,26273,Lüleburgaz,26276,Gündoğu
531052,1631797,Sale,Daire,Konut,180000,TRY,180000,TRY,3,1,3 + 1,120,1012,Ankara,2326,Pursaklar,2328,Yunus Emre
531053,2194941,Sale,Daire,Konut,405000,TRY,405000,TRY,2,1,2 + 1,110,1,İstanbul,537,Kadıköy,541,Suadiye
531054,1770985,Rent,Villa,Konut,2000,TRY,2000,TRY,2,1,2 + 1,100,32637,Muğla,32638,Bodrum,32702,Yalıkavak
