no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
275000,1893289,Sale,Tarla,Arsa,65000,TRY,65000,TRY,,,,1500,15241,Denizli,15325,Babadağ,15328,Gündoğdu
275001,1422083,Rent,Daire,Konut,3200,TRY,3200,TRY,2,1,2 + 1,140,1,İstanbul,448,Fatih,454,Akşemsettin
275002,630523,Sale,Daire,Konut,1795000,TRY,1795000,TRY,4,1,4 + 1,165,1,İstanbul,537,Kadıköy,552,Fenerbahçe
275003,1262641,Sale,Daire,Konut,450000,TRY,450000,TRY,2,1,2 + 1,86,10423,Aydın,10576,Didim,10589,Akbük
275004,1869875,Sale,Daire,Konut,320000,TRY,320000,TRY,3,1,3 + 1,165,9494,Aksaray,9593,Aksaray Merkez,70458,Şamlı
275005,2244092,Sale,Daire,Konut,195000,TRY,195000,TRY,2,1,2 + 1,100,41649,Trabzon,41650,Akçaabat,57497,Söğütlü
275006,1424572,Sale,Rezidans,Konut,565000,TRY,565000,TRY,4,1,4 + 1,220,6826,Adana,6863,Ceyhan,6931,Mithat Paşa
275007,1686047,Sale,Daire,Konut,500000,TRY,500000,TRY,2,1,2 + 1,90,1,İstanbul,66134,Eyüpsultan,66199,Göktürk Merkez
275008,1391505,Sale,Daire,Konut,365000,TRY,365000,TRY,2,1,2 + 1,120,1,İstanbul,394,Esenyurt,403,Cumhuriyet
275009,1653654,Sale,Daire,Konut,172000,TRY,172000,TRY,1,1,1 + 1,59,11210,Balıkesir,11609,Edremit,11640,Akçay
275010,1645616,Sale,Dükkan / Mağaza,İşyeri,90000,TRY,90000,TRY,,,,300,26630,Konya,27935,Selçuklu,27945,İhsaniye
275011,1985180,Rent,Daire,Konut,850,TRY,850,TRY,2,1,2 + 1,75,5092,Bursa,5776,Nilüfer,74388,Dumlupınar
275012,1512965,Sale,Daire,Konut,265000,TRY,265000,TRY,2,1,2 + 1,85,32637,Muğla,32956,Milas,32992,Boğaziçi
275013,1858947,Sale,Villa,Konut,399000,TRY,399000,TRY,4,1,4 + 1,120,14264,Çanakkale,14441,Ezine,73222,Dalyan Köyü
275014,1835804,Sale,Daire,Konut,165000,TRY,165000,TRY,2,1,2 + 1,125,34286,Ordu,34464,Fatsa,34505,Dumlupınar
275015,1943636,Sale,Villa,Konut,585000,TRY,585000,TRY,3,1,3 + 1,200,6253,Kocaeli,6254,Başiskele,6281,Yeniköy Merkez
275016,1955016,Sale,Daire,Konut,210000,TRY,210000,TRY,3,1,3 + 1,130,14827,Çorum,15169,Sungurlu,15178,Fatih
275017,1601014,Sale,Daire,Konut,265000,TRY,265000,TRY,2,1,2 + 1,95,32637,Muğla,32706,Dalaman,32709,Karaçalı
275018,1046652,Rent,Daire,Konut,4900,TRY,4900,TRY,4,1,4 + 1,240,1,İstanbul,113,Bakırköy,130,Şenlikköy
275019,2128535,Sale,Müstakil Ev,Konut,125000,TRY,125000,TRY,1,1,1 + 1,262,1,İstanbul,314,Çatalca,323,Ovayenice
275020,1678565,Sale,Daire,Konut,167000,TRY,167000,TRY,1,1,1 + 1,60,1012,Ankara,1565,Etimesgut,1586,Şehit Osman Avcı
275021,407680,Sale,Komple Bina,İşyeri,5000000,TRY,5000000,TRY,,,,890,1,İstanbul,229,Beylikdüzü,233,Gürpınar
275022,1463594,Sale,Daire,Konut,325000,TRY,325000,TRY,4,1,4 + 1,215,28777,Malatya,29593,Yeşilyurt,29611,Tecde
275023,2142856,Sale,Daire,Konut,219000,TRY,219000,TRY,3,1,3 + 1,165,28777,Malatya,28986,Battalgazi,58451,B. Mustafa Paşa
275024,2028215,Rent,Dükkan / Mağaza,İşyeri,2000,TRY,2000,TRY,,,,60,1,İstanbul,144,Bayrampaşa,146,Kartaltepe
275025,1695013,Sale,Daire,Konut,225000,TRY,225000,TRY,2,1,2 + 1,100,1,İstanbul,8,Arnavutköy,38,Mustafa Kemal Paşa
275026,1877497,Sale,Daire,Konut,189000,TRY,189000,TRY,4,1,4 + 1,140,1,İstanbul,229,Beylikdüzü,235,Yakuplu
275027,1496438,Rent,Daire,Konut,1000,TRY,1000,TRY,3,1,3 + 1,140,41649,Trabzon,42456,Ortahisar,42482,Kemerkaya
275028,1563302,Rent,Daire,Konut,2000,TRY,2000,TRY,3,1,3 + 1,175,1,İstanbul,537,Kadıköy,553,Feneryolu
275029,2071005,Rent,Daire,Konut,750,TRY,750,TRY,3,1,3 + 1,135,17102,Düzce,17103,Akçakoca,17109,Yalı
275030,1597607,Rent,Daire,Konut,750,TRY,750,TRY,3,1,3 + 1,145,25014,Kayseri,25691,Talas,25705,Yenidoğan
275031,1430536,Sale,Villa,Konut,892000,TRY,892000,TRY,3,1,3 + 1,124,35966,Sakarya,36595,Sapanca,36616,Yanık
