no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
386000,2153049,Rent,Daire,Konut,1250,TRY,1250,TRY,2,1,2 + 1,70,3960,Antalya,4947,Muratpaşa,4948,Çağlayan
386001,762051,Sale,Daire,Konut,265000,TRY,265000,TRY,2,1,2 + 1,90,1,İstanbul,871,Sultanbeyli,881,Mehmet Akif
386002,1454293,Rent,Daire,Konut,900,TRY,900,TRY,3,1,3 + 1,100,1012,Ankara,1912,Keçiören,1931,Ayvalı
386003,1650096,Sale,Yazlık,Konut,580000,TRY,580000,TRY,3,1,3 + 1,120,2554,İzmir,3729,Seferihisar,3734,Cumhuriyet
386004,1629067,Sale,Daire,Konut,130000,TRY,130000,TRY,3,1,3 + 1,120,7732,Adıyaman,8021,Adıyaman Merkez,70177,Cumhuriyet
386005,1058628,Sale,Daire,Konut,185000,TRY,185000,TRY,2,1,2 + 1,100,31676,Mersin,32514,Toroslar,32538,Sağlık
386006,1636982,Rent,Daire,Konut,850,TRY,850,TRY,3,1,3 + 1,140,1012,Ankara,1912,Keçiören,1951,Pınarbaşı
386007,1907038,Sale,Daire,Konut,135000,TRY,135000,TRY,2,1,2 + 1,90,1,İstanbul,394,Esenyurt,52054,Balıkyolu
386008,2280665,Sale,Daire,Konut,360000,TRY,360000,TRY,3,1,3 + 1,135,32637,Muğla,32917,Marmaris,32920,Çıldır
386009,2042811,Sale,Villa,Konut,350000,TRY,350000,TRY,4,1,4 + 1,135,2554,İzmir,3729,Seferihisar,3737,Mersin Alanı
386010,1740229,Sale,Daire,Konut,165000,TRY,165000,TRY,2,1,2 + 1,90,6253,Kocaeli,6661,Karamürsel,6690,4 Temmuz
386011,1557537,Rent,Dükkan / Mağaza,İşyeri,2800,TRY,2800,TRY,,,,160,1,İstanbul,78,Bağcılar,87,Demirkapı
386012,2214773,Rent,Daire,Konut,3250,TRY,3250,TRY,3,1,3 + 1,150,1,İstanbul,703,Sarıyer,730,Reşitpaşa
386013,1401654,Sale,Tarla,Arsa,2300000,TRY,2300000,TRY,,,,15000,5092,Bursa,5776,Nilüfer,5789,İrfaniye
