no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
400000,726032,Sale,Daire,Konut,215000,TRY,215000,TRY,3,1,3 + 1,135,40596,Tekirdağ,40597,Çerkezköy,40603,Fevzi Paşa
400001,1455025,Sale,Konut İmarlı,Arsa,110000,TRY,110000,TRY,,,,238,1,İstanbul,287,Büyükçekmece,306,Türkoba
400002,1436426,Sale,Komple Bina,Konut,235000,TRY,235000,TRY,2,1,2 + 1,78,32637,Muğla,32638,Bodrum,32699,Turgutreis
400003,1750235,Sale,Villa,Konut,450000,TRY,450000,TRY,3,1,3 + 1,205,10423,Aydın,10576,Didim,10579,Efeler
400004,2266359,Sale,Daire,Konut,325000,TRY,325000,TRY,4,1,4 + 1,210,16017,Diyarbakır,16674,Kayapınar,58039,Mezopotamya
400005,1226563,Sale,Daire,Konut,500000,TRY,500000,TRY,5,1,5 + 1,280,2554,İzmir,3609,Ödemiş,3719,Atatürk
400006,1652095,Rent,Dükkan / Mağaza,İşyeri,36000,TRY,36000,TRY,,,,40,34018,Niğde,34149,Niğde Merkez,70668,Sırali
400007,588376,Sale,Daire,Konut,159000,TRY,159000,TRY,2,1,2 + 1,90,1,İstanbul,887,Sultangazi,891,Cebeci
400008,1906380,Sale,Daire,Konut,320000,TRY,320000,TRY,3,1,3 + 1,200,21797,Hatay,22472,Defne,22487,Çekmece
400009,2250627,Sale,Daire,Konut,600000,TRY,600000,TRY,3,1,3 + 1,130,2554,İzmir,3071,Gaziemir,3083,Sevgi
400010,1299133,Sale,Müstakil Ev,Konut,780000,TRY,780000,TRY,5,1,5 + 1,160,32637,Muğla,32638,Bodrum,58747,Karabağ
400011,1928175,Sale,Konut İmarlı,Arsa,365000,TRY,365000,TRY,,,,1900,6253,Kocaeli,6455,İzmit,6501,Arızlı
400012,2008334,Sale,Daire,Konut,800000,TRY,800000,TRY,3,1,3 + 1,163,1,İstanbul,131,Başakşehir,137,Kayabaşı
400013,1599653,Rent,Daire,Konut,700,TRY,700,TRY,2,1,2 + 1,100,1,İstanbul,682,Sancaktepe,686,Yenidoğan
400014,1842796,Rent,Villa,Konut,2250,TRY,2250,TRY,5,1,5 + 1,200,13958,Burdur,14138,Burdur Merkez,70202,Armağan İlci
400015,1969658,Sale,Daire,Konut,160000,TRY,160000,TRY,2,1,2 + 1,120,26630,Konya,27766,Meram,27860,Aşkan
400016,1646940,Rent,Daire,Konut,1050,TRY,1050,TRY,2,1,2 + 1,88,1,İstanbul,644,Pendik,652,Velibaba
400017,1382650,Sale,Daire,Konut,215000,TRY,215000,TRY,3,1,3 + 1,140,3960,Antalya,4574,Kepez,4632,Varsak Karşıyaka
400018,1587024,Sale,Daire,Konut,695000,TRY,695000,TRY,3,1,3 + 1,170,2554,İzmir,2989,Çiğli,74810,Ataşehir
400019,1447073,Sale,Daire,Konut,200000,TRY,200000,TRY,2,1,2 + 1,80,17102,Düzce,17250,Düzce Merkez,69859,Çamlıevler
400020,2149988,Sale,Daire,Konut,800000,TRY,800000,TRY,2,1,2 + 1,84,1,İstanbul,113,Bakırköy,123,Zuhuratbaba
400021,1548853,Sale,Daire,Konut,100000,TRY,100000,TRY,1,1,1 + 1,40,24121,Karaman,24214,Karaman Merkez,69880,Cedit
400022,2164242,Rent,Daire,Konut,6400,TRY,6400,TRY,2,1,2 + 1,150,1,İstanbul,156,Beşiktaş,159,Etiler
400023,1118662,Sale,Daire,Konut,245000,TRY,245000,TRY,2,1,2 + 1,80,1,İstanbul,144,Bayrampaşa,153,Ortamahalle
400024,2152883,Rent,Daire,Konut,6500,TRY,6500,TRY,4,1,4 + 1,210,1,İstanbul,537,Kadıköy,549,Caddebostan
400025,1454475,Sale,Daire,Konut,255000,TRY,255000,TRY,3,1,3 + 1,140,10423,Aydın,10831,Kuşadası,10853,Davutlar
400026,648802,Sale,Daire,Konut,257000,TRY,257000,TRY,3,1,3 + 1,180,31676,Mersin,32601,Yenişehir,32613,Aydınlıkevler
400027,2031427,Rent,Daire,Konut,1000,TRY,1000,TRY,2,1,2 + 1,90,1,İstanbul,644,Pendik,650,Kaynarca
400028,633073,Rent,Düğün Salonu,İşyeri,55000,TRY,55000,TRY,,,,1000,1,İstanbul,601,Küçükçekmece,615,Beşyol
400029,2073445,Rent,Daire,Konut,5000,TRY,5000,TRY,1,1,1 + 1,110,1,İstanbul,156,Beşiktaş,168,Bebek
