no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
35000,2072337,Sale,Daire,Konut,215000,TRY,215000,TRY,2,1,2 + 1,80,10423,Aydın,10576,Didim,10581,Altınkum
35001,1358268,Sale,Villa,Konut,310000,TRY,310000,TRY,4,2,4 + 2,220,14264,Çanakkale,14510,Lapseki,55853,Çardak Bld. (Tekke)
35002,2093568,Rent,Daire,Konut,2100,TRY,2100,TRY,3,1,3 + 1,167,1,İstanbul,903,Tuzla,911,Aydıntepe
35003,2166001,Sale,Yazlık,Konut,449000,TRY,449000,TRY,2,1,2 + 1,120,2554,İzmir,3729,Seferihisar,3734,Cumhuriyet
35004,1819810,Sale,Daire,Konut,134000,TRY,134000,TRY,3,1,3 + 1,90,19584,Eskişehir,20081,Tepebaşı,20133,Zafer
35005,892486,Sale,Daire,Konut,764500,TRY,764500,TRY,3,1,3 + 1,148,1,İstanbul,78,Bağcılar,85,Bağlar
35006,2054475,Sale,Yazlık,Konut,350000,TRY,350000,TRY,2,1,2 + 1,140,10423,Aydın,10831,Kuşadası,10853,Davutlar
35007,1465725,Rent,Daire,Konut,550,TRY,550,TRY,3,1,3 + 1,135,34018,Niğde,34149,Niğde Merkez,70787,Şehitler
35008,2191480,Sale,Daire,Konut,210000,TRY,210000,TRY,2,1,2 + 1,75,2554,İzmir,2907,Buca,2921,Cumhuriyet
35009,1405930,Sale,Tarla,Arsa,111111111,TRY,111111111,TRY,,,,10000,3960,Antalya,4022,Aksu,4023,Altıntaş
35010,1773559,Rent,Daire,Konut,1400,TRY,1400,TRY,2,1,2 + 1,98,1,İstanbul,903,Tuzla,911,Aydıntepe
35011,1992130,Sale,Villa,Konut,425000,TRY,425000,TRY,3,1,3 + 1,175,31676,Mersin,32204,Silifke,32284,Taşucu
35012,1199731,Sale,Daire,Konut,135000,TRY,135000,TRY,3,1,3 + 1,100,2554,İzmir,3609,Ödemiş,3723,Cumhuriyet
35013,1710516,Sale,Daire,Konut,295000,TRY,295000,TRY,2,1,2 + 1,85,2554,İzmir,3102,Karabağlar,3103,Bahçelievler
35014,2227289,Sale,Daire,Konut,85000,TRY,85000,TRY,2,1,2 + 1,90,36701,Samsun,37059,Canik,37068,Karşıyaka
35015,2099095,Sale,Daire,Konut,180000,TRY,180000,TRY,2,1,2 + 1,95,36701,Samsun,36803,Atakum,36822,İstiklal
35016,2272651,Sale,Daire,Konut,250000,TRY,250000,TRY,2,1,2 + 1,75,1,İstanbul,131,Başakşehir,137,Kayabaşı
35017,2033025,Sale,Daire,Konut,182000,TRY,182000,TRY,3,1,3 + 1,155,26630,Konya,27935,Selçuklu,27995,Sancak
35018,1612761,Rent,Daire,Konut,1150,TRY,1150,TRY,1,1,1 + 1,75,1,İstanbul,229,Beylikdüzü,234,Kavaklı
35019,1707252,Rent,Villa,Konut,1350,TRY,1350,TRY,6,1,6 + 1,250,19584,Eskişehir,20081,Tepebaşı,20164,Sazova
35020,1239595,Rent,Daire,Konut,1400,TRY,1400,TRY,3,1,3 + 1,130,5092,Bursa,5776,Nilüfer,5852,Balat
35021,1813366,Rent,Daire,Konut,1000,TRY,1000,TRY,3,1,3 + 1,160,6253,Kocaeli,6357,Gebze,6362,Beylikbağı
