no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
479000,1391317,Sale,Tarla,Arsa,250000,TRY,250000,TRY,,,,1710,26208,Kırklareli,26273,Lüleburgaz,76316,Büyükkarıştıran Bld. (Küçükkarıştıran)
479001,1721913,Rent,Daire,Konut,100,TRY,100,TRY,1,0,1 + 0,70,1,İstanbul,66134,Eyüpsultan,66197,Akşemsettin
479002,1737353,Rent,Daire,Konut,850,TRY,850,TRY,3,1,3 + 1,125,36701,Samsun,36803,Atakum,36817,Mimarsinan
479003,1869178,Sale,Daire,Konut,248000,TRY,248000,TRY,3,1,3 + 1,175,31676,Mersin,32514,Toroslar,32522,Korukent
479004,1510380,Sale,Konut İmarlı,Arsa,185000,TRY,185000,TRY,,,,704,25014,Kayseri,25691,Talas,25711,Reşadiye
479005,2131957,Sale,Komple Bina,İşyeri,1350000,TRY,1350000,TRY,,,,560,1012,Ankara,2482,Yenimahalle,2544,Ostim OSB
479006,1469784,Sale,Daire,Konut,350000,TRY,350000,TRY,2,1,2 + 1,95,1,İstanbul,625,Maltepe,627,Altıntepe
479007,1562036,Rent,Daire,Konut,650,TRY,650,TRY,3,1,3 + 1,165,25014,Kayseri,25366,Melikgazi,71449,İldem Cumhuriyet
479008,2247351,Rent,Daire,Konut,2750,TRY,2750,TRY,2,1,2 + 1,100,2554,İzmir,3071,Gaziemir,3079,Gazi
479009,1438869,Rent,Müstakil Ev,Konut,10000,TRY,10000,TRY,3,1,3 + 1,120,32637,Muğla,32638,Bodrum,48247,Küçükbük
479010,1663861,Sale,Müstakil Ev,Konut,895000,TRY,895000,TRY,3,1,3 + 1,210,32637,Muğla,32733,Datça,32744,Yaka
479011,390905,Rent,Daire,Konut,1100,TRY,1100,TRY,2,1,2 + 1,98,6253,Kocaeli,6305,Darıca,6308,Bayramoğlu
479012,1680395,Sale,Müstakil Ev,Konut,850000,TRY,850000,TRY,4,1,4 + 1,200,10423,Aydın,10831,Kuşadası,10842,Kadınlar Denizi
479013,1772757,Rent,Villa,Konut,50000,TRY,50000,TRY,2,1,2 + 1,110,32637,Muğla,32638,Bodrum,54645,Geriş
479014,1978118,Sale,Daire,Konut,195000,TRY,195000,TRY,2,1,2 + 1,95,35966,Sakarya,36133,Arifiye,36137,Hanlı Merkez
479015,1217680,Sale,Daire,Konut,410000,TRY,410000,TRY,3,2,3 + 2,160,1,İstanbul,49,Ataşehir,60,Esatpaşa
479016,1516867,Sale,Konut İmarlı,Arsa,200000,TRY,200000,TRY,,,,225,35966,Sakarya,36626,Serdivan,36634,Beşköprü
479017,1698277,Sale,Rezidans,Konut,21000000,TRY,21000000,TRY,7,2,7 + 2,400,1,İstanbul,113,Bakırköy,130,Şenlikköy
479018,2204978,Sale,Daire,Konut,296000,TRY,296000,TRY,3,1,3 + 1,185,26630,Konya,27935,Selçuklu,27959,Şeker
479019,2232153,Rent,Rezidans,Konut,1200,TRY,1200,TRY,1,1,1 + 1,65,19584,Eskişehir,20081,Tepebaşı,20169,Eskibağlar
479020,1758628,Sale,Konut İmarlı,Arsa,432300,TRY,432300,TRY,,,,7205,25014,Kayseri,25245,Kocasinan,25345,Erkilet 100. Yıl
479021,2220955,Sale,Daire,Konut,350000,TRY,350000,TRY,3,1,3 + 1,115,1,İstanbul,625,Maltepe,632,Cevizli
479022,2209261,Sale,Bahçe,Arsa,500000,TRY,500000,TRY,,,,10000,21797,Hatay,22019,Dörtyol,22056,Yeniyurt
479023,1057296,Sale,Konut + Ticaret,Arsa,32000000,TRY,32000000,TRY,,,,56000,32637,Muğla,32956,Milas,33059,Gürçamlar
479024,2012007,Sale,Daire,Konut,229000,TRY,229000,TRY,3,1,3 + 1,130,35966,Sakarya,36519,Kocaali,36525,Yalı
479025,1624475,Sale,Daire,Konut,145000,TRY,145000,TRY,2,1,2 + 1,80,5092,Bursa,5138,Gemlik,5179,Kumla
479026,2095672,Rent,Ofis,İşyeri,1650,TRY,1650,TRY,,,,40,1,İstanbul,843,Şişli,846,Mecidiyeköy
479027,1078941,Sale,Villa,Konut,1300000,TRY,1300000,TRY,5,1,5 + 1,450,15241,Denizli,15957,Merkezefendi,15996,Şirinköy
479028,1326707,Sale,Tarla,Arsa,495000,TRY,495000,TRY,,,,7650,1,İstanbul,314,Çatalca,69740,Çiftlikköy
479029,1164502,Sale,Daire,Konut,225000,TRY,225000,TRY,3,1,3 + 1,110,2554,İzmir,3729,Seferihisar,3733,Camikebir
479030,1741584,Rent,Daire,Konut,3100,TRY,3100,TRY,4,1,4 + 1,175,1012,Ankara,1322,Çankaya,1422,Çukurambar
479031,1094328,Sale,Daire,Konut,730000,TRY,730000,TRY,3,1,3 + 1,150,1,İstanbul,703,Sarıyer,708,Zekeriyaköy
