no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
561000,1938227,Sale,Daire,Konut,209000,TRY,209000,TRY,3,1,3 + 1,138,13752,Bolu,13823,Bolu Merkez,70180,İzzet Baysal
561001,1619059,Sale,Bahçe,Arsa,120000,TRY,120000,TRY,,,,600,1012,Ankara,1565,Etimesgut,1599,Yukarıyurtçu
561002,1435863,Sale,Daire,Konut,1025000,TRY,1025000,TRY,3,1,3 + 1,135,1,İstanbul,537,Kadıköy,557,19 Mayıs
561003,2171510,Rent,Daire,Konut,600,TRY,600,TRY,2,1,2 + 1,100,38033,Şanlıurfa,39194,Haliliye,39287,Karsıyaka
561004,1977727,Sale,Yalı Dairesi,Konut,325000,TRY,325000,TRY,2,1,2 + 1,75,32637,Muğla,32638,Bodrum,32681,Dereköy
561005,1775185,Sale,Daire,Konut,210000,TRY,210000,TRY,2,1,2 + 1,120,6253,Kocaeli,6704,Kartepe,6778,Köseköy
561006,1359673,Sale,Daire,Konut,140000,TRY,140000,TRY,3,1,3 + 1,135,31676,Mersin,31677,Akdeniz,31719,Hamidiye
561007,2076939,Sale,Daire,Konut,112000,TRY,112000,TRY,1,1,1 + 1,55,10423,Aydın,10831,Kuşadası,10853,Davutlar
561008,2214419,Sale,Daire,Konut,169900,TRY,169900,TRY,3,1,3 + 1,135,35966,Sakarya,36419,Karasu,36421,Kabakoz
561009,1632676,Sale,Daire,Konut,190000,TRY,190000,TRY,3,2,3 + 2,190,40596,Tekirdağ,40597,Çerkezköy,40603,Fevzi Paşa
561010,1711357,Rent,Daire,Konut,1100,TRY,1100,TRY,3,1,3 + 1,100,1,İstanbul,580,Kartal,587,Karlıktepe
561011,2114891,Sale,Daire,Konut,220000,TRY,220000,TRY,3,1,3 + 1,180,20173,Gaziantep,20627,Şahinbey,20812,Karataş
561012,1726757,Rent,Daire,Konut,850,TRY,850,TRY,3,1,3 + 1,130,41649,Trabzon,42456,Ortahisar,42502,Bahçecik
561013,1758860,Rent,Daire,Konut,25000,TRY,25000,TRY,3,1,3 + 1,185,25014,Kayseri,25366,Melikgazi,25448,Köşk
561014,1488277,Sale,Villa,Konut,237000,TRY,237000,TRY,5,1,5 + 1,160,40596,Tekirdağ,40810,Marmaraereğlisi,40820,Yeniçiftlik
561015,1491401,Sale,Daire,Konut,137000,TRY,137000,TRY,2,1,2 + 1,90,3960,Antalya,4947,Muratpaşa,4999,Yüksekalan
561016,2141926,Rent,Daire,Konut,4000,TRY,4000,TRY,3,1,3 + 1,170,2554,İzmir,3088,Güzelbahçe,3093,Siteler
561017,1266767,Sale,Daire,Konut,415000,TRY,415000,TRY,2,1,2 + 1,125,2554,İzmir,2684,Bergama,2822,Atmaca
561018,1382858,Rent,Rezidans,Konut,9000,TRY,9000,TRY,3,1,3 + 1,204,1,İstanbul,703,Sarıyer,721,Huzur
561019,2108242,Sale,Daire,Konut,2100000,TRY,2100000,TRY,3,1,3 + 1,135,1,İstanbul,537,Kadıköy,549,Caddebostan
561020,1581555,Sale,Daire,Konut,165000,TRY,165000,TRY,2,1,2 + 1,100,8229,Afyonkarahisar,8669,Afyonkarahisar Merkez,69694,Dumlupınar
561021,1240598,Rent,Dershane & Kurs,İşyeri,38000,TRY,38000,TRY,,,,2250,1,İstanbul,67,Avcılar,75,Merkez
561022,1794110,Sale,Daire,Konut,549000,TRY,549000,TRY,3,1,3 + 1,150,1,İstanbul,963,Üsküdar,969,Bulgurlu
561023,918447,Sale,Daire,Konut,270000,TRY,270000,TRY,3,1,3 + 1,175,1012,Ankara,1322,Çankaya,1381,Metin Oktay
561024,2260981,Rent,Daire,Konut,1250,TRY,1250,TRY,3,1,3 + 1,115,1012,Ankara,1565,Etimesgut,1566,Alsancak
561025,871281,Sale,Müstakil Ev,Konut,350000,TRY,350000,TRY,2,1,2 + 1,110,44190,Zonguldak,44415,Ereğli,44520,Belen
561026,1871093,Sale,Daire,Konut,50000,TRY,50000,TRY,2,1,2 + 1,126,41649,Trabzon,42456,Ortahisar,42490,1 Nolu Beşirli
561027,2085545,Rent,Rezidans,Konut,2400,TRY,2400,TRY,2,1,2 + 1,101,1,İstanbul,537,Kadıköy,554,Fikirtepe
561028,2159643,Sale,Daire,Konut,280000,TRY,280000,TRY,3,1,3 + 1,115,1,İstanbul,8,Arnavutköy,20,Hicret
561029,1792606,Rent,Daire,Konut,2550,TRY,2550,TRY,3,1,3 + 1,165,5092,Bursa,5776,Nilüfer,5819,Cumhuriyet
561030,2086244,Sale,Daire,Konut,355000,TRY,355000,TRY,2,1,2 + 1,85,1,İstanbul,560,Kağıthane,573,Merkez
561031,1138260,Sale,Daire,Konut,285000,TRY,285000,TRY,3,1,3 + 1,190,31676,Mersin,32049,Mezitli,32063,Atatürk
561032,1806566,Sale,Dükkan / Mağaza,İşyeri,1500000,TRY,1500000,TRY,,,,200,1,İstanbul,871,Sultanbeyli,872,Abdurrahmangazi
561033,1100136,Rent,Ofis,İşyeri,900,TRY,900,TRY,,,,100,41649,Trabzon,42456,Ortahisar,42482,Kemerkaya
561034,1645153,Sale,Konut İmarlı,Arsa,289000,TRY,289000,TRY,,,,574,3960,Antalya,4816,Manavgat,53799,Ilıca
561035,2032223,Sale,Daire,Konut,890000,TRY,890000,TRY,4,2,4 + 2,230,1,İstanbul,601,Küçükçekmece,604,Cennet
561036,1172234,Sale,Daire,Konut,143000,TRY,143000,TRY,3,1,3 + 1,110,1012,Ankara,1912,Keçiören,1943,Karargahtepe
561037,2291163,Sale,Daire,Konut,110000,TRY,110000,TRY,1,1,1 + 1,60,10423,Aydın,10831,Kuşadası,10853,Davutlar
561038,1844155,Sale,Daire,Konut,155000,TRY,155000,TRY,2,1,2 + 1,96,17102,Düzce,17250,Düzce Merkez,70790,Orhangazi
561039,722946,Rent,Daire,Konut,1000,TRY,1000,TRY,3,1,3 + 1,118,1,İstanbul,131,Başakşehir,137,Kayabaşı
561040,2264807,Sale,Daire,Konut,160000,TRY,160000,TRY,1,1,1 + 1,70,1,İstanbul,926,Ümraniye,951,Adem Yavuz
561041,1329030,Rent,Daire,Konut,700,TRY,700,TRY,1,1,1 + 1,55,28229,Kütahya,28473,Kütahya Merkez,69874,Meydan
561042,1871187,Rent,Dükkan / Mağaza,İşyeri,4500,TRY,4500,TRY,,,,140,1,İstanbul,887,Sultangazi,889,50. Yıl
561043,1249614,Sale,Daire,Konut,330000,TRY,330000,TRY,,,,180,25014,Kayseri,25245,Kocasinan,25339,Uğurevler
561044,1980475,Rent,Daire,Konut,4000,TRY,4000,TRY,3,1,3 + 1,167,1,İstanbul,101,Bahçelievler,74749,Yenibosna Merkez
561045,1483380,Sale,Daire,Konut,492000,TRY,492000,TRY,3,1,3 + 1,130,3960,Antalya,4065,Alanya,4180,Oba
561046,2117767,Sale,Zeytinlik,Arsa,18000,TRY,18000,TRY,,,,360,11210,Balıkesir,11821,Havran,11827,Tekke
561047,1607649,Rent,Ofis,İşyeri,1250,TRY,1250,TRY,3,1,3 + 1,120,40596,Tekirdağ,40626,Çorlu,40627,Muhittin
561048,2160248,Sale,Daire,Konut,219500,TRY,219500,TRY,2,1,2 + 1,110,1,İstanbul,394,Esenyurt,405,İncirtepe
561049,1337148,Sale,Konut İmarlı,Arsa,150000,TRY,150000,TRY,,,,243,43620,Yalova,43712,Termal,76061,Yenimahalle Köyü
561050,1030601,Sale,Villa,Konut,740000,TRY,740000,TRY,3,1,3 + 1,130,32637,Muğla,32638,Bodrum,32685,Gündoğan
561051,1896470,Sale,Daire,Konut,200000,TRY,200000,TRY,2,1,2 + 1,100,6253,Kocaeli,6357,Gebze,6370,Köşklü Çeşme
561052,2116470,Rent,Daire,Konut,5250,TRY,5250,TRY,3,1,3 + 1,130,1,İstanbul,537,Kadıköy,549,Caddebostan
