no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
272000,1901138,Sale,Daire,Konut,360000,TRY,360000,TRY,3,1,3 + 1,120,11210,Balıkesir,11609,Edremit,11640,Akçay
272001,2022493,Sale,Daire,Konut,17000000,TRY,17000000,TRY,4,1,4 + 1,350,1,İstanbul,156,Beşiktaş,168,Bebek
272002,1968991,Rent,Daire,Konut,800,TRY,800,TRY,2,1,2 + 1,145,31676,Mersin,32601,Yenişehir,32606,Eğriçam
272003,2189159,Sale,Daire,Konut,165000,TRY,165000,TRY,3,1,3 + 1,150,1,İstanbul,229,Beylikdüzü,73159,Beylikdüzü OSB
272004,2192029,Sale,Daire,Konut,575000,TRY,575000,TRY,3,1,3 + 1,176,41649,Trabzon,42419,Yomra,42441,Kaşüstü
272005,1998853,Sale,Villa,Konut,9900000,TRY,9900000,TRY,5,1,5 + 1,420,32637,Muğla,32638,Bodrum,32639,Ortakentyahşi
272006,1353005,Sale,Bahçe,Arsa,215000,TRY,215000,TRY,,,,1500,2554,İzmir,3858,Torbalı,3899,Arslanlar
272007,1813358,Rent,Daire,Konut,1200,TRY,1200,TRY,3,1,3 + 1,110,1,İstanbul,101,Bahçelievler,74749,Yenibosna Merkez
272008,1843209,Sale,Daire,Konut,225000,TRY,225000,TRY,2,1,2 + 1,120,5092,Bursa,5969,Osmangazi,6070,Maksem
272009,1652005,Sale,Daire,Konut,195000,TRY,195000,TRY,2,1,2 + 1,80,1,İstanbul,66134,Eyüpsultan,66146,Rami Yeni
272010,2048774,Sale,Bağ,Arsa,700000,TRY,700000,TRY,,,,4850,32637,Muğla,32706,Dalaman,32720,Gürköy
272011,1515155,Sale,Daire,Konut,195000,TRY,195000,TRY,2,1,2 + 1,90,11210,Balıkesir,12382,Karesi,12404,Ege
272012,1398468,Sale,Tarla,Arsa,150000,TRY,150000,TRY,,,,351,32637,Muğla,32917,Marmaris,32950,Söğüt
272013,1254018,Sale,Daire,Konut,99000,TRY,99000,TRY,2,1,2 + 1,110,1,İstanbul,394,Esenyurt,406,İnönü
272014,1587399,Sale,Konut + Ticaret,Arsa,800000,TRY,800000,TRY,,,,510,35966,Sakarya,36159,Erenler,36171,Bağlar
272015,1639129,Sale,Daire,Konut,365000,TRY,365000,TRY,3,1,3 + 1,125,1,İstanbul,580,Kartal,589,Orta
272016,1779128,Sale,Daire,Konut,285000,TRY,285000,TRY,2,1,2 + 1,90,10423,Aydın,10831,Kuşadası,10833,İkiçeşmelik
272017,1651656,Rent,Daire,Konut,1000,TRY,1000,TRY,3,1,3 + 1,90,1012,Ankara,1322,Çankaya,1427,Çamlıtepe
272018,571630,Sale,Daire,Konut,600000,TRY,600000,TRY,3,1,3 + 1,125,32637,Muğla,32638,Bodrum,46486,Yeniköy
272019,1578689,Sale,Bağ,Arsa,500000,TRY,500000,TRY,,,,701,25014,Kayseri,25366,Melikgazi,25417,Hisarcık Bahçelievler
272020,1293055,Sale,Konut İmarlı,Arsa,280000,TRY,280000,TRY,,,,623,17102,Düzce,17250,Düzce Merkez,70591,Çamköy
272021,1810033,Sale,Müstakil Ev,Konut,600000,TRY,600000,TRY,3,1,3 + 1,504,26630,Konya,27766,Meram,27798,Harmancık
272022,2094863,Sale,Daire,Konut,440000,TRY,440000,TRY,3,1,3 + 1,140,1,İstanbul,78,Bağcılar,74390,Fevzi Çakmak
272023,1840254,Rent,Daire,Konut,1750,TRY,1750,TRY,2,1,2 + 1,90,1,İstanbul,601,Küçükçekmece,604,Cennet
272024,2016517,Rent,Daire,Konut,1350,TRY,1350,TRY,2,1,2 + 1,80,1,İstanbul,625,Maltepe,635,İdealtepe
272025,1670032,Sale,Daire,Konut,95000,TRY,95000,TRY,1,1,1 + 1,60,19584,Eskişehir,19836,Odunpazarı,19862,Büyükdere
272026,1820067,Sale,Daire,Konut,120000,TRY,120000,TRY,3,1,3 + 1,90,1012,Ankara,2071,Mamak,2113,Mutlu
272027,2208971,Sale,Daire,Konut,115000,TRY,115000,TRY,3,1,3 + 1,135,1012,Ankara,1041,Altındağ,1044,Karapürçek
272028,2257789,Sale,Daire,Konut,64000,TRY,64000,TRY,2,1,2 + 1,100,35287,Osmaniye,35463,Osmaniye Merkez,70580,Yaverpaşa
272029,1639399,Rent,Dükkan / Mağaza,İşyeri,23500,TRY,23500,TRY,,,,650,6253,Kocaeli,6455,İzmit,6540,Kadıköy
272030,723703,Sale,Villa,Konut,350000,TRY,350000,TRY,3,1,3 + 1,100,11210,Balıkesir,11211,Ayvalık,47596,Küçükköy
272031,1734970,Sale,Daire,Konut,125000,TRY,125000,TRY,2,1,2 + 1,110,18260,Erzurum,19480,Yakutiye,19548,Muratpaşa
272032,2145283,Sale,Çok Amaçlı,Arsa,139000,TRY,139000,TRY,,,,1200,32637,Muğla,33294,Menteşe,33356,Yaraş
272033,2200028,Sale,Daire,Konut,550000,TRY,550000,TRY,4,2,4 + 2,240,26208,Kırklareli,26273,Lüleburgaz,26275,8 Kasım
272034,2015098,Sale,Bağ,Arsa,22000,TRY,22000,TRY,,,,5350,25014,Kayseri,25209,İncesu,25227,Süksün Cumhuriyet
272035,2290733,Sale,Daire,Konut,275000,TRY,275000,TRY,3,1,3 + 1,135,14264,Çanakkale,14532,Çanakkale Merkez,70797,Barbaros
272036,1710360,Sale,Daire,Konut,360000,TRY,360000,TRY,2,1,2 + 1,120,1,İstanbul,601,Küçükçekmece,604,Cennet
272037,1123596,Sale,Dükkan / Mağaza,İşyeri,75000,TRY,75000,TRY,,,,90,32637,Muğla,32706,Dalaman,32707,Merkez
272038,1710701,Sale,Daire,Konut,238000,TRY,238000,TRY,3,1,3 + 1,165,26630,Konya,27615,Karatay,27648,Ulubatlıhasan
