no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
578000,2054328,Sale,Tarla,Arsa,1060000,TRY,1060000,TRY,,,,23375,7732,Adıyaman,8021,Adıyaman Merkez,72597,Yarmakaya Köyü
578001,1825792,Rent,Daire,Konut,1750,TRY,1750,TRY,1,0,1 + 0,46,1,İstanbul,113,Bakırköy,119,Osmaniye
578002,2160390,Rent,Daire,Konut,6000,TRY,6000,TRY,3,1,3 + 1,120,1,İstanbul,156,Beşiktaş,173,Ulus
578003,1464938,Sale,Daire,Konut,260000,TRY,260000,TRY,2,1,2 + 1,83,2554,İzmir,2907,Buca,2914,Yenigün
578004,2049667,Sale,Daire,Konut,207000,TRY,207000,TRY,2,1,2 + 1,125,6253,Kocaeli,6788,Körfez,6804,Yeniyalı
578005,1964261,Sale,Daire,Konut,350000,TRY,350000,TRY,2,1,2 + 1,105,1,İstanbul,394,Esenyurt,403,Cumhuriyet
578006,1840331,Rent,Daire,Konut,1500,TRY,1500,TRY,3,1,3 + 1,140,1012,Ankara,1322,Çankaya,1437,Birlik
578007,2157053,Rent,Daire,Konut,1350,TRY,1350,TRY,1,1,1 + 1,80,1,İstanbul,560,Kağıthane,564,Gürsel
578008,567842,Rent,Daire,Konut,800,TRY,800,TRY,1,1,1 + 1,72,1,İstanbul,394,Esenyurt,49097,Sultaniye
578009,1842436,Sale,Daire,Konut,222000,TRY,222000,TRY,2,1,2 + 1,80,1,İstanbul,871,Sultanbeyli,873,Adil
578010,1686973,Sale,Daire,Konut,250000,TRY,250000,TRY,2,1,2 + 1,75,2554,İzmir,3480,Menderes,3498,Gümüldür İnönü
578011,1921599,Rent,Daire,Konut,12000,TRY,12000,TRY,3,1,3 + 1,190,6826,Adana,7452,Seyhan,7540,Pınar
578012,1664222,Sale,Daire,Konut,360000,TRY,360000,TRY,3,1,3 + 1,100,1,İstanbul,448,Fatih,468,Haseki Sultan
578013,2103881,Sale,Daire,Konut,165000,TRY,165000,TRY,2,1,2 + 1,100,11210,Balıkesir,11666,Erdek,11667,Alaettin
578014,2234860,Sale,Daire,Konut,430000,TRY,430000,TRY,2,1,2 + 1,100,1,İstanbul,625,Maltepe,635,İdealtepe
578015,1591863,Sale,Daire,Konut,142000,TRY,142000,TRY,2,1,2 + 1,90,25014,Kayseri,25691,Talas,25706,Mevlana
578016,1614258,Sale,Villa,Konut,1230000,TRY,1230000,TRY,4,1,4 + 1,250,3960,Antalya,4065,Alanya,4086,Kestel
578017,2172017,Sale,Villa,Konut,625000,TRY,625000,TRY,4,1,4 + 1,125,10423,Aydın,10831,Kuşadası,10842,Kadınlar Denizi
578018,1875506,Sale,Daire,Konut,145000,TRY,145000,TRY,3,1,3 + 1,125,17102,Düzce,17159,Cumayeri,17162,Orta
578019,1596592,Daily Rent,Villa,Konut,1200,TRY,1200,TRY,4,2,4 + 2,500,41649,Trabzon,42419,Yomra,42441,Kaşüstü
578020,2302334,Rent,Müstakil Ev,Konut,750,TRY,750,TRY,2,1,2 + 1,90,1,İstanbul,507,Gaziosmanpaşa,508,Bağlarbaşı
578021,2115490,Sale,Daire,Konut,295000,TRY,295000,TRY,4,1,4 + 1,215,1012,Ankara,1912,Keçiören,1918,Etlik
578022,2097391,Rent,Daire,Konut,1100,TRY,1100,TRY,1,0,1 + 0,40,2554,İzmir,2860,Bornova,2878,Kazımdirik
578023,1907174,Rent,Daire,Konut,1100,TRY,1100,TRY,1,1,1 + 1,70,1,İstanbul,229,Beylikdüzü,232,Cumhuriyet
578024,1984758,Sale,Daire,Konut,159000,TRY,159000,TRY,3,1,3 + 1,120,1012,Ankara,1912,Keçiören,1958,Yükseltepe
578025,684485,Rent,Daire,Konut,1500,TRY,1500,TRY,4,1,4 + 1,180,1012,Ankara,1565,Etimesgut,1594,Göksu
578026,1402387,Sale,Daire,Konut,235000,TRY,235000,TRY,3,1,3 + 1,150,9494,Aksaray,9593,Aksaray Merkez,72231,Paşacık
578027,1746543,Sale,Daire,Konut,400000,TRY,400000,TRY,3,1,3 + 1,100,1,İstanbul,49,Ataşehir,52,İçerenköy
578028,2026259,Sale,Daire,Konut,200000,TRY,200000,TRY,2,1,2 + 1,110,19584,Eskişehir,19836,Odunpazarı,19867,Gültepe
578029,1862579,Sale,Villa,Konut,625000,TRY,625000,TRY,4,1,4 + 1,200,3960,Antalya,4065,Alanya,4197,Konaklı
578030,1788097,Rent,Daire,Konut,1000,TRY,1000,TRY,3,1,3 + 1,153,35287,Osmaniye,35463,Osmaniye Merkez,69955,İstiklal
578031,1734948,Sale,Daire,Konut,200000,TRY,200000,TRY,2,1,2 + 1,105,1,İstanbul,394,Esenyurt,407,Mehterçeşme
578032,2058057,Sale,Daire,Konut,770000,TRY,770000,TRY,3,1,3 + 1,160,1,İstanbul,507,Gaziosmanpaşa,508,Bağlarbaşı
578033,1970586,Rent,Daire,Konut,400,TRY,400,TRY,2,1,2 + 1,100,18260,Erzurum,19480,Yakutiye,74501,Lalapaşa
578034,2165383,Sale,Daire,Konut,200000,TRY,200000,TRY,2,1,2 + 1,90,10423,Aydın,10576,Didim,10587,Yeni
578035,1808470,Sale,Daire,Konut,220000,TRY,220000,TRY,3,1,3 + 1,145,9494,Aksaray,9593,Aksaray Merkez,70715,Nakkaş
578036,1951841,Sale,Daire,Konut,185000,TRY,185000,TRY,4,2,4 + 2,210,1,İstanbul,229,Beylikdüzü,235,Yakuplu
578037,1942807,Rent,Daire,Konut,2000,TRY,2000,TRY,3,1,3 + 1,150,1,İstanbul,963,Üsküdar,971,Çengelköy
578038,1956921,Sale,Çok Amaçlı,Arsa,750000,TRY,750000,TRY,,,,350,14264,Çanakkale,14393,Çan,14396,Atatürk
578039,1459692,Sale,Daire,Konut,230000,TRY,230000,TRY,2,1,2 + 1,126,31676,Mersin,32049,Mezitli,32066,Deniz
578040,2150742,Rent,Daire,Konut,1350,TRY,1350,TRY,5,1,5 + 1,260,1012,Ankara,1912,Keçiören,1919,İncirli
578041,1830321,Sale,Daire,Konut,260000,TRY,260000,TRY,3,1,3 + 1,155,36701,Samsun,37367,İlkadım,37413,Tepecik
578042,2024179,Sale,Daire,Konut,1099999,TRY,1099999,TRY,4,1,4 + 1,209,1,İstanbul,131,Başakşehir,137,Kayabaşı
578043,2251889,Rent,Daire,Konut,1100,TRY,1100,TRY,1,1,1 + 1,74,1,İstanbul,903,Tuzla,911,Aydıntepe
578044,746928,Sale,Daire,Konut,625000,TRY,625000,TRY,3,1,3 + 1,130,1,İstanbul,537,Kadıköy,549,Caddebostan
578045,1233530,Sale,Villa,Konut,4817000,TRY,4817000,TRY,5,2,5 + 2,250,11210,Balıkesir,11609,Edremit,11641,Altınoluk
578046,1871434,Sale,Daire,Konut,170000,TRY,170000,TRY,1,1,1 + 1,90,14264,Çanakkale,14393,Çan,14397,Cumhuriyet
578047,1635307,Sale,Daire,Konut,275000,TRY,275000,TRY,3,1,3 + 1,170,11210,Balıkesir,11304,Bandırma,11312,Sunullah
578048,1499821,Sale,Daire,Konut,200000,TRY,200000,TRY,3,1,3 + 1,120,29689,Manisa,29716,Akhisar,29758,Hürriyet
578049,1720614,Sale,Çok Amaçlı,Arsa,960000,TRY,960000,TRY,,,,10625,13752,Bolu,13823,Bolu Merkez,67222,Yeniköy Köyü
578050,2057647,Sale,Dükkan / Mağaza,İşyeri,70000,TRY,70000,TRY,,,,220,2554,İzmir,3088,Güzelbahçe,3092,Maltepe
578051,1539166,Sale,Daire,Konut,415000,TRY,415000,TRY,4,1,4 + 1,138,1012,Ankara,2419,Sincan,2450,Törekent
578052,2170037,Sale,Daire,Konut,3500000,TRY,3500000,TRY,4,1,4 + 1,178,1,İstanbul,156,Beşiktaş,179,Nisbetiye
578053,2276023,Sale,Daire,Konut,185000,TRY,185000,TRY,3,1,3 + 1,145,1012,Ankara,2071,Mamak,2098,General Zeki Doğan
578054,1993137,Rent,Ofis,İşyeri,300,TRY,300,TRY,,,,45,1,İstanbul,843,Şişli,74398,İzzet Paşa
578055,1705488,Rent,Daire,Konut,700,TRY,700,TRY,2,1,2 + 1,83,6253,Kocaeli,6455,İzmit,6536,Malta
578056,2296358,Sale,Daire,Konut,238000,TRY,238000,TRY,3,1,3 + 1,166,25014,Kayseri,25691,Talas,25706,Mevlana
578057,1903175,Sale,Daire,Konut,230000,TRY,230000,TRY,2,1,2 + 1,110,1,İstanbul,229,Beylikdüzü,232,Cumhuriyet
578058,2153208,Rent,Villa,Konut,9500,TRY,9500,TRY,5,1,5 + 1,250,3960,Antalya,4491,Kaş,4521,Kalkan
578059,1362699,Sale,Daire,Konut,225000,TRY,225000,TRY,2,1,2 + 1,145,1,İstanbul,229,Beylikdüzü,232,Cumhuriyet
578060,1681181,Sale,Daire,Konut,118000,TRY,118000,TRY,2,1,2 + 1,95,3960,Antalya,4574,Kepez,4593,Fevzi Çakmak
578061,1724551,Sale,Villa,Konut,299000,TRY,299000,TRY,2,1,2 + 1,100,32637,Muğla,32917,Marmaris,32949,Selimiye
578062,2030505,Sale,Yazlık,Konut,310000,TRY,310000,TRY,2,1,2 + 1,110,10423,Aydın,10831,Kuşadası,10842,Kadınlar Denizi
578063,1542975,Sale,Daire,Konut,110000,TRY,110000,TRY,1,1,1 + 1,60,15241,Denizli,15957,Merkezefendi,15972,Muratdede
578064,2123648,Sale,Daire,Konut,130000,TRY,130000,TRY,1,1,1 + 1,50,36701,Samsun,36803,Atakum,36819,Esenevler
578065,2010270,Rent,Atölye,İşyeri,2500,TRY,2500,TRY,,,,240,1,İstanbul,644,Pendik,665,Fevzi Çakmak
578066,853086,Sale,Rezidans,Konut,480000,TRY,480000,TRY,2,1,2 + 1,126,1,İstanbul,580,Kartal,586,Hürriyet
578067,2006828,Sale,Daire,Konut,155000,TRY,155000,TRY,3,1,3 + 1,110,36701,Samsun,37367,İlkadım,37407,Karadeniz
578068,1895523,Sale,Daire,Konut,110000,TRY,110000,TRY,3,1,3 + 1,110,11210,Balıkesir,11304,Bandırma,11323,Levent
578069,2242256,Sale,Daire,Konut,1600000,TRY,1600000,TRY,3,1,3 + 1,135,1,İstanbul,537,Kadıköy,553,Feneryolu
578070,2171577,Sale,Muhtelif Arsa,Arsa,25000,TRY,25000,TRY,,,,366,26208,Kırklareli,26331,Kırklareli Merkez,68729,Karadere Köyü
578071,2067721,Sale,Daire,Konut,540000,TRY,540000,TRY,2,1,2 + 1,130,3960,Antalya,4816,Manavgat,4937,Taşağıl
578072,1211883,Sale,Daire,Konut,1290000,TRY,1290000,TRY,3,1,3 + 1,130,1,İstanbul,537,Kadıköy,552,Fenerbahçe
578073,1643790,Sale,Daire,Konut,124900,TRY,124900,TRY,2,1,2 + 1,95,1,İstanbul,229,Beylikdüzü,73159,Beylikdüzü OSB
578074,1292667,Sale,Tarla,Arsa,191500,TRY,191500,TRY,,,,27367,17436,Edirne,17567,Lalapaşa,73670,Küçünlü Köyü
578075,2000308,Sale,Üretim Çiftliği,İşyeri,330000,TRY,330000,TRY,,,,5200,32637,Muğla,32956,Milas,33022,Damlıboğaz
578076,1480534,Rent,Daire,Konut,1100,TRY,1100,TRY,3,1,3 + 1,118,2554,İzmir,3597,Narlıdere,3599,Çamtepe
578077,2216726,Sale,Daire,Konut,430000,TRY,430000,TRY,3,1,3 + 1,140,2554,İzmir,3729,Seferihisar,3733,Camikebir
578078,1153244,Sale,Daire,Konut,214000,TRY,214000,TRY,2,1,2 + 1,110,1,İstanbul,806,Silivri,74637,Gümüşyaka
578079,2075253,Rent,Daire,Konut,1400,TRY,1400,TRY,4,1,4 + 1,170,1,İstanbul,644,Pendik,648,Güzelyalı
578080,1276227,Sale,Daire,Konut,400000,TRY,400000,TRY,4,1,4 + 1,230,5092,Bursa,5776,Nilüfer,74521,Görükle
578081,1922865,Sale,Konut İmarlı,Arsa,220000,TRY,220000,TRY,,,,549,6253,Kocaeli,6403,Gölcük,6430,Ulaşlı Yavuz Sultan Selim
578082,1432811,Sale,Daire,Konut,460000,TRY,460000,TRY,1,1,1 + 1,55,1,İstanbul,998,Zeytinburnu,1010,Maltepe
578083,2222341,Sale,Daire,Konut,135000,TRY,135000,TRY,3,1,3 + 1,135,1012,Ankara,1912,Keçiören,1949,Osmangazi
578084,1610254,Sale,Villa,Konut,315000,TRY,315000,TRY,3,1,3 + 1,140,10423,Aydın,10576,Didim,10589,Akbük
578085,1722339,Sale,Daire,Konut,129000,TRY,129000,TRY,3,1,3 + 1,135,33740,Nevşehir,33904,Nevşehir Merkez,70586,Esentepe
578086,1994926,Sale,Daire,Konut,200000,TRY,200000,TRY,3,1,3 + 1,155,41649,Trabzon,42456,Ortahisar,42495,2 Nolu Beşirli
578087,2230189,Sale,Daire,Konut,200000,TRY,200000,TRY,1,1,1 + 1,50,1,İstanbul,601,Küçükçekmece,603,Atakent
578088,2058400,Sale,Daire,Konut,175000,TRY,175000,TRY,3,2,3 + 2,230,1,İstanbul,394,Esenyurt,46424,Üçevler
578089,2207502,Rent,Atölye,İşyeri,1450,TRY,1450,TRY,,,,128,1,İstanbul,377,Esenler,392,Turgut Reis
578090,1923974,Sale,Daire,Konut,179000,TRY,179000,TRY,2,1,2 + 1,110,3960,Antalya,4574,Kepez,4632,Varsak Karşıyaka
578091,2273207,Sale,Daire,Konut,245000,TRY,245000,TRY,3,1,3 + 1,150,36701,Samsun,36803,Atakum,36826,Yenimahalle
578092,1962614,Rent,Daire,Konut,1050,TRY,1050,TRY,2,1,2 + 1,105,1,İstanbul,394,Esenyurt,404,Güzelyurt
578093,1776799,Rent,Dükkan / Mağaza,İşyeri,7000,TRY,7000,TRY,,,,735,1,İstanbul,355,Çekmeköy,361,Aydınlar
578094,1874626,Sale,Daire,Konut,189000,TRY,189000,TRY,2,1,2 + 1,100,41649,Trabzon,42456,Ortahisar,42559,Pelitli
578095,765643,Rent,Daire,Konut,900,TRY,900,TRY,3,1,3 + 1,130,15241,Denizli,15759,Pamukkale,15776,Zeytinköy
578096,1946440,Sale,Daire,Konut,245000,TRY,245000,TRY,3,1,3 + 1,170,25014,Kayseri,25366,Melikgazi,25390,Cumhuriyet
578097,1761515,Sale,Villa,Konut,500000,TRY,500000,TRY,3,1,3 + 1,160,35966,Sakarya,36419,Karasu,36423,Aziziye
578098,2021509,Rent,Daire,Konut,1650,TRY,1650,TRY,3,1,3 + 1,120,2554,İzmir,2860,Bornova,2878,Kazımdirik
578099,7998,Sale,Daire,Konut,240000,TRY,240000,TRY,1,1,1 + 1,72,1,İstanbul,682,Sancaktepe,689,Emek
578100,2044350,Sale,Dükkan / Mağaza,İşyeri,120000,TRY,120000,TRY,,,,20,40596,Tekirdağ,40940,Kapaklı,59856,Cumhuriyet
578101,1500896,Rent,Daire,Konut,1000,TRY,1000,TRY,1,1,1 + 1,72,1,İstanbul,394,Esenyurt,403,Cumhuriyet
