no,id,listingType,type,parentType,price,currency,basePrice,baseCurrency,roomCount,livingRoomCount,roomSlug,size,cityId,cityName,countyId,countyName,districtId,districtName
238000,848544,Sale,Daire,Konut,600000,TRY,600000,TRY,3,1,3 + 1,150,19584,Eskişehir,20081,Tepebaşı,20150,Batıkent
238001,1701000,Rent,Daire,Konut,11000,TRY,11000,TRY,2,1,2 + 1,80,6826,Adana,7452,Seyhan,7528,Gürselpaşa
238002,2196211,Rent,Müstakil Ev,Konut,800,TRY,800,TRY,3,1,3 + 1,140,6826,Adana,7452,Seyhan,7543,Yeşilyurt
238003,1907600,Sale,Daire,Konut,328000,TRY,328000,TRY,3,1,3 + 1,140,1,İstanbul,229,Beylikdüzü,236,Adnan Kahveci
238004,1858117,Sale,Daire,Konut,320000,TRY,320000,TRY,2,1,2 + 1,136,11210,Balıkesir,11609,Edremit,11611,Cennetayağı
238005,1997883,Sale,Komple Bina,Konut,800,TRY,800,TRY,1,1,1 + 1,65,11210,Balıkesir,11304,Bandırma,11305,600 Evler
238006,1919905,Rent,Daire,Konut,875,TRY,875,TRY,3,1,3 + 1,150,26630,Konya,27766,Meram,27787,Melikşah
238007,2179529,Sale,Daire,Konut,135000,TRY,135000,TRY,2,1,2 + 1,95,25014,Kayseri,25366,Melikgazi,25405,Mimarsinandemokrasi
238008,1579453,Sale,Daire,Konut,279000,TRY,279000,TRY,3,1,3 + 1,135,32637,Muğla,32706,Dalaman,32708,Ege
238009,1603264,Sale,Daire,Konut,160000,TRY,160000,TRY,3,1,3 + 1,120,14827,Çorum,15038,Çorum Merkez,70413,Gülabibey
238010,2124627,Sale,Daire,Konut,125000,TRY,125000,TRY,3,1,3 + 1,160,36701,Samsun,37059,Canik,37110,Kuzey Yıldızı
238011,2189388,Sale,Daire,Konut,420000,TRY,420000,TRY,4,1,4 + 1,235,1012,Ankara,1912,Keçiören,1954,Şehit Kubilay
238012,2170014,Rent,Büfe,İşyeri,725000,TRY,725000,TRY,,,,100,1,İstanbul,537,Kadıköy,549,Caddebostan
